    горад Віцебск
    вёска Паддуб'е, Семукацкі сельсавет
    вёска Паўлаўск, Семукацкі сельсавет
    вёска Перамога, Семукацкі сельсавет
    вёска Пушча, Семукацкі сельсавет
    вёска Рог, Семукацкі сельсавет
    вёска Рубеж, Семукацкі сельсавет
    вёска Семукачы, Семукацкі сельсавет
    вёска Сінюга, Семукацкі сельсавет
    вёска Смалярня, Семукацкі сельсавет
    вёска Укружжа, Семукацкі сельсавет
    вёска Хімніца, Семукацкі сельсавет
    вёска Ямішча, Семукацкі сельсавет
    вёска Бароўка, Сідаравіцкі сельсавет
    вёска Лыкава, Сідаравіцкі сельсавет
    пасёлак Мірны, Сідаравіцкі сельсавет
    вёска Новая Мілееўка, Сідаравіцкі сельсавет
    вёска Пална, Сідаравіцкі сельсавет
    вёска Сідаравічы, Сідаравіцкі сельсавет
    вёска Слабодка, Сідаравіцкі сельсавет
    вёска Шылаў Вугал, Сідаравіцкі сельсавет
    вёска Акулінцы, Сухарэўскі сельсавет
    вёска Васілевічы, Сухарэўскі сельсавет
    вёска Вялікае Бушкава, Сухарэўскі сельсавет
    вёска Зарэсце, Сухарэўскі сельсавет
    вёска Іванавічы, Сухарэўскі сельсавет
    вёска Іванаў Дварэц, Сухарэўскі сельсавет
    вёска Кісялькі, Сухарэўскі сельсавет
    вёска Малое Бушкава, Сухарэўскі сельсавет
    вёска Рыкі, Сухарэўскі сельсавет
    вёска Сафійск, Сухарэўскі сельсавет
    вёска Супанічы, Сухарэўскі сельсавет
    вёска Сухары, Сухарэўскі сельсавет
    вёска Харошкі, Сухарэўскі сельсавет
    вёска Ходнева, Сухарэўскі сельсавет
    вёска Цецераўнік, Сухарэўскі сельсавет
    горад Мсціслаў
    вёска Андраны, Доўгавіцкі сельсавет
    вёска Доўгавічы, Доўгавіцкі сельсавет
    вёска Малькаўка, Доўгавіцкі сельсавет
    вёска Тышча, Доўгавіцкі сельсавет
    вёска Бескаўка, Забалацкі сельсавет
    вёска Васількова, Забалацкі сельсавет
    вёска Ваўкаўцы, Забалацкі сельсавет
    вёска Забалацце, Забалацкі сельсавет
    вёска Карпісонаўка, Забалацкі сельсавет
    вёска Лыкінка, Забалацкі сельсавет
    вёска Міхайлава, Забалацкі сельсавет
    вёска Прыбярэжжа, Забалацкі сельсавет
    вёска Пятрыгі, Забалацкі сельсавет
    вёска Ракітанка, Забалацкі сельсавет
    вёска Чорная Сасна, Забалацкі сельсавет
    вёска Юшкавічы, Забалацкі сельсавет
    вёска Асмолавічы, Капачоўскі сельсавет
    вёска Басценавічы, Капачоўскі сельсавет
    вёска Быстрыца, Капачоўскі сельсавет
    вёска Бязгачава, Капачоўскі сельсавет
    вёска Гутараўшчына, Капачоўскі сельсавет
    вёска Залессе, Капачоўскі сельсавет
    вёска Капачы, Капачоўскі сельсавет
    вёска Касмынічы, Капачоўскі сельсавет
    вёска Клін, Капачоўскі сельсавет
    вёска Кокатава, Капачоўскі сельсавет
    вёска Ксёндзаўшчына, Капачоўскі сельсавет
    вёска Судоўшчына, Капачоўскі сельсавет
    вёска Шыркі, Капачоўскі сельсавет
    вёска Вялікая Лешчанка, Краснагорскі сельсавет
    вёска Засожжа, Краснагорскі сельсавет
    вёска Калатовіна, Краснагорскі сельсавет
    вёска Каробчына, Краснагорскі сельсавет
    вёска Каўшова, Краснагорскі сельсавет
    вёска Красная Горка, Краснагорскі сельсавет
    вёска Кудрычы, Краснагорскі сельсавет
    вёска Людагошча, Краснагорскі сельсавет
    вёска Малая Зяціца, Краснагорскі сельсавет
    вёска Малая Лешчанка, Краснагорскі сельсавет
    вёска Міцькаўшчына, Краснагорскі сельсавет
    вёска Падлужжа, Краснагорскі сельсавет
    вёска Парадзіна, Краснагорскі сельсавет
    вёска Святазер'е, Краснагорскі сельсавет
    вёска Шумянічы, Краснагорскі сельсавет
    вёска Банькаўшчына, Лютненскі сельсавет
    вёска Будагошч, Лютненскі сельсавет
    вёска Гімбатаўка, Лютненскі сельсавет
    вёска Дзеснакіта, Лютненскі сельсавет
    вёска Дубасна, Лютненскі сельсавет
    вёска Казлоўка, Лютненскі сельсавет
    вёска Кандратаўск, Лютненскі сельсавет
    вёска Красная Паляна, Лютненскі сельсавет
    вёска Красны Бераг, Лютненскі сельсавет
    вёска Лютня, Лютненскі сельсавет
    вёска Рассвет, Лютненскі сельсавет
    вёска Старое Сяло, Лютненскі сельсавет
    вёска Чарнілава, Лютненскі сельсавет
    вёска Шамаўшчына, Лютненскі сельсавет
    вёска Бескакова, Мазалаўскі сельсавет
    вёска Быковічы, Мазалаўскі сельсавет
    вёска Зарэчча, Мазалаўскі сельсавет
    вёска Калінаўка, Мазалаўскі сельсавет
    вёска Куркаўшчына, Мазалаўскі сельсавет
    вёска Мазалава, Мазалаўскі сельсавет
    вёска Майскае, Мазалаўскі сельсавет
    вёска Мышкіна, Мазалаўскі сельсавет
    вёска Новае Сяло, Мазалаўскі сельсавет
    вёска Рожава, Мазалаўскі сельсавет
    вёска Сутокі, Мазалаўскі сельсавет
    вёска Барысаўка, Мушынскі сельсавет
    вёска Валоўнікі, Мушынскі сельсавет
    вёска Вяркееўшчына, Мушынскі сельсавет
    вёска Добрае, Мушынскі сельсавет
    вёска Дубейкава, Мушынскі сельсавет
    вёска Дуброўка, Мушынскі сельсавет
    вёска Залачэва, Мушынскі сельсавет
    вёска Лапаціна, Мушынскі сельсавет
    вёска Мушына, Мушынскі сельсавет
    вёска Пірагова, Мушынскі сельсавет
    вёска Белы Мох, Падсолтаўскі сельсавет
    вёска Буліна, Падсолтаўскі сельсавет
    вёска Данілаўск, Падсолтаўскі сельсавет
    вёска Залессе, Падсолтаўскі сельсавет
    вёска Занькаўшчына, Падсолтаўскі сельсавет
    вёска Івоны, Падсолтаўскі сельсавет
    вёска Ірцішчава, Падсолтаўскі сельсавет
    вёска Мілейкава, Падсолтаўскі сельсавет
    вёска Падсолтава, Падсолтаўскі сельсавет
    вёска Пуцяты, Падсолтаўскі сельсавет
    вёска Свярдлова, Падсолтаўскі сельсавет
    вёска Асінаўка, Раздзельскі сельсавет
    вёска Багацькаўка, Раздзельскі сельсавет
    вёска Бель, Раздзельскі сельсавет
    вёска Беразетня, Раздзельскі сельсавет
    вёска Вышова, Раздзельскі сельсавет
    вёска Глінне, Раздзельскі сельсавет
    вёска Каменка, Раздзельскі сельсавет
    вёска Крутая, Раздзельскі сельсавет
    вёска Курманава, Раздзельскі сельсавет
    вёска Лужкі, Раздзельскі сельсавет
    вёска Несцерава, Раздзельскі сельсавет
    вёска Пацкава, Раздзельскі сельсавет
    вёска Раздзел, Раздзельскі сельсавет
    вёска Рубанаўка, Раздзельскі сельсавет
    вёска Сакалова, Раздзельскі сельсавет
    вёска Селішчы, Раздзельскі сельсавет
    вёска Слаўнае, Раздзельскі сельсавет
    вёска Старына, Раздзельскі сельсавет
    вёска Шамава, Раздзельскі сельсавет
    вёска Башары, Ракшынскі сельсавет
    вёска Будзёнаўка, Ракшынскі сельсавет
    вёска Віскліна, Ракшынскі сельсавет
    вёска Заполле, Ракшынскі сельсавет
    вёска Картыжы, Ракшынскі сельсавет
    вёска Кош, Ракшынскі сельсавет
    вёска Мішні, Ракшынскі сельсавет
    вёска Пячонкі, Ракшынскі сельсавет
    вёска Ракшыно, Ракшынскі сельсавет
    вёска Рудодзіма, Ракшынскі сельсавет
    вёска Рэместава, Ракшынскі сельсавет
    вёска Цярэні, Ракшынскі сельсавет
    вёска Чарнавусы, Ракшынскі сельсавет
    вёска Аслянка, Сапрынавіцкі сельсавет
    вёска Брагі, Сапрынавіцкі сельсавет
    вёска Каськова, Сапрынавіцкі сельсавет
    вёска Новыя Віхраны, Сапрынавіцкі сельсавет
    вёска Пастарнакі, Сапрынавіцкі сельсавет
    вёска Паўднёвае Бялішчана, Сапрынавіцкі сельсавет
    вёска Паўночнае Бялішчана, Сапрынавіцкі сельсавет
    вёска Пячкоўка, Сапрынавіцкі сельсавет
    вёска Разанцы, Сапрынавіцкі сельсавет
    вёска Рыкі, Сапрынавіцкі сельсавет
    вёска Сапрынавічы, Сапрынавіцкі сельсавет
    вёска Янаўка, Сапрынавіцкі сельсавет
    вёска Беразуйкі, Сялецкі сельсавет
    вёска Вароўскага, Сялецкі сельсавет
    вёска Вялікая Зяціца, Сялецкі сельсавет
    вёска Галкавічы, Сялецкі сельсавет
    вёска Дудчыцы, Сялецкі сельсавет
    вёска Жыгалава, Сялецкі сельсавет
    вёска Каленькава, Сялецкі сельсавет
    вёска Колтава, Сялецкі сельсавет
    вёска Лар'янава, Сялецкі сельсавет
    вёска Ластрыгіна, Сялецкі сельсавет
    вёска Слёзкі, Сялецкі сельсавет
    вёска Сялец, Сялецкі сельсавет
    вёска Цяляткава, Сялецкі сельсавет
    вёска Бязводзічы, Ходасаўскі сельсавет
    вёска Бялынец, Ходасаўскі сельсавет
    вёска Кісялёўка, Ходасаўскі сельсавет
    вёска Краснае, Ходасаўскі сельсавет
    вёска Пабеда, Ходасаўскі сельсавет
    пасёлак Пячкавіцкі ільнозавод, Ходасаўскі сельсавет
    вёска Пячкавічы, Ходасаўскі сельсавет
    вёска Старынка, Ходасаўскі сельсавет
    вёска Сычоўка, Ходасаўскі сельсавет
    вёска Усполле, Ходасаўскі сельсавет
    вёска Ходасы, Ходасаўскі сельсавет
    вёска Шэйкі, Ходасаўскі сельсавет
    вёска Ясьманава, Ходасаўскі сельсавет
    горад Слаўгарад
    вёска Бязуевічы, Васькавіцкі сельсавет
    вёска Васькавічы, Васькавіцкі сельсавет
    вёска Гайшын, Васькавіцкі сельсавет
    вёска Ганчароўка, Васькавіцкі сельсавет
    вёска Красны Васход, Васькавіцкі сельсавет
    вёска Кульшычы, Васькавіцкі сельсавет
    вёска Папоўка, Васькавіцкі сельсавет
    вёска Прыволле, Васькавіцкі сельсавет
    вёска Ржаўка 1, Васькавіцкі сельсавет
    вёска Ржаўка 2, Васькавіцкі сельсавет
    вёска Рудня, Васькавіцкі сельсавет
    вёска Урэчча 1, Васькавіцкі сельсавет
    вёска Урэчча 2, Васькавіцкі сельсавет
    вёска Церахоўка, Васькавіцкі сельсавет
    вёска Чачораўка, Васькавіцкі сельсавет
    вёска Шаламы, Васькавіцкі сельсавет
    вёска Ясяновіца, Васькавіцкі сельсавет
    вёска Аляксандраўка 1, Гіжэнскі сельсавет
    вёска Аляксандраўка 2, Гіжэнскі сельсавет
    вёска Бярозаўка, Гіжэнскі сельсавет
    вёска Гіжэнка, Гіжэнскі сельсавет
    вёска Забалацце, Гіжэнскі сельсавет
    вёска Загліннае, Гіжэнскі сельсавет
    вёска Закрупец, Гіжэнскі сельсавет
    вёска Красны Акцябр, Гіжэнскі сельсавет
    вёска Любаны, Гіжэнскі сельсавет
    вёска Ляцягі, Гіжэнскі сельсавет
    вёска Рудня, Гіжэнскі сельсавет
    вёска Усохі, Гіжэнскі сельсавет
    вёска Ходараў, Гіжэнскі сельсавет
    вёска Целяшы, Гіжэнскі сельсавет
    вёска Агеева, Кабінагорскі сельсавет
    вёска Благадаць, Кабінагорскі сельсавет
    вёска Васход, Кабінагорскі сельсавет
    вёска Дубна, Кабінагорскі сельсавет
    вёска Завад-Віравая, Кабінагорскі сельсавет
    вёска Кабіна Гара, Кабінагорскі сельсавет
    вёска Казакоўка, Кабінагорскі сельсавет
    вёска Крамянка, Кабінагорскі сельсавет
    вёска Курганаўка, Кабінагорскі сельсавет
    вёска Міхайлоў, Кабінагорскі сельсавет
    вёска Новая Каменка, Кабінагорскі сельсавет
    вёска Новая Слабада, Кабінагорскі сельсавет
    пасёлак Сіліна Поле, Кабінагорскі сельсавет
    вёска Старая Каменка, Кабінагорскі сельсавет
    вёска Сычын, Кабінагорскі сельсавет
    вёска Азарычы, Лапаціцкі сельсавет
    вёска Жалезінка, Лапаціцкі сельсавет
    вёска Іванішчавічы, Лапаціцкі сельсавет
    вёска Лапацічы, Лапаціцкі сельсавет
    вёска Лясная, Лапаціцкі сельсавет
    вёска Машэцкая Слабада, Лапаціцкі сельсавет
    вёска Пацяраеўка, Лапаціцкі сельсавет
    вёска Рабавічы, Лапаціцкі сельсавет
    вёска Узгорск, Лапаціцкі сельсавет
    вёска Улукі, Лапаціцкі сельсавет
    вёска Устаннае, Лапаціцкі сельсавет
    вёска Харанеў, Лапаціцкі сельсавет
    вёска Хварасцяны, Лапаціцкі сельсавет
    вёска Чыкаўка, Лапаціцкі сельсавет
    пасёлак Віш, Свенскі сельсавет
    пасёлак Вышкаўка, Свенскі сельсавет
    вёска Вялікая Зімніца, Свенскі сельсавет
    пасёлак Дальні, Свенскі сельсавет
    пасёлак Дубовы Лог, Свенскі сельсавет
    вёска Зацішша, Свенскі сельсавет
    вёска Зялёная Рошча, Свенскі сельсавет
    вёска Лебядзёўка, Свенскі сельсавет
    вёска Малая Зімніца, Свенскі сельсавет
    вёска Перагон, Свенскі сельсавет
    вёска Прудок, Свенскі сельсавет
    вёска Рагі, Свенскі сельсавет
    вёска Рэкта, Свенскі сельсавет
    вёска Рэкта-Міхайлаўка, Свенскі сельсавет
    пасёлак Сасновіца, Свенскі сельсавет
    вёска Свенск, Свенскі сельсавет
    вёска Слаўня, Свенскі сельсавет
    вёска Чарнякоўка, Свенскі сельсавет
    гарадскі пасёлак Хоцімск
    вёска Батаева, Батаеўскі сельсавет
    вёска Ветка, Батаеўскі сельсавет
    вёска Галубоўка, Батаеўскі сельсавет
    вёска Доўгая Дубрава, Батаеўскі сельсавет
    вёска Дубраўка, Батаеўскі сельсавет
    вёска Іўкіна, Батаеўскі сельсавет
    вёска Князеўка, Батаеўскі сельсавет
    вёска Красная Паляна, Батаеўскі сельсавет
    вёска Ліпакі, Батаеўскі сельсавет
    вёска Міхайлаўка, Батаеўскі сельсавет
    вёска Троіцкі, Батаеўскі сельсавет
    вёска Труд, Батаеўскі сельсавет
    вёска Чарчонае, Батаеўскі сельсавет
    вёска Яленаўка, Батаеўскі сельсавет
    вёска Баханы, Баханскі сельсавет
    вёска Канава, Баханскі сельсавет
    вёска Мосін, Баханскі сельсавет
    вёска Паўлаўка, Баханскі сельсавет
    вёска Бярозкі, Бярозкаўскі сельсавет
    вёска Грыгор'еўка, Бярозкаўскі сельсавет
    вёска Ігнатаўка, Бярозкаўскі сельсавет
    вёска Клін, Бярозкаўскі сельсавет
    вёска Красная Зара, Бярозкаўскі сельсавет
    вёска Малатоўка, Бярозкаўскі сельсавет
    вёска Роскаш, Бярозкаўскі сельсавет
    вёска Уладзіміраўка, Бярозкаўскі сельсавет
    пасёлак Янава, Бярозкаўскі сельсавет
    вёска Янаполле, Бярозкаўскі сельсавет
    вёска Буросава, Бяседавіцкі сельсавет
    вёска Бяседавічы, Бяседавіцкі сельсавет
    вёска Варвараўка, Бяседавіцкі сельсавет
    вёска Горня, Бяседавіцкі сельсавет
    пасёлак Міхайлаўскі, Бяседавіцкі сельсавет
    вёска Новая Жызнь, Бяседавіцкі сельсавет
    вёска Юзяфоўка, Бяседавіцкі сельсавет
    вёска Альшоў 1, Вялікаліпаўскі сельсавет
    вёска Гаўрылоўка, Вялікаліпаўскі сельсавет
    вёска Елавец, Вялікаліпаўскі сельсавет
    вёска Ліпаўка, Вялікаліпаўскі сельсавет
    вёска Узлогі, Вялікаліпаўскі сельсавет
    вёска Арлоўка, Забялышынскі сельсавет
    вёска Буда, Забялышынскі сельсавет
    вёска Забялышын, Забялышынскі сельсавет
    вёска Новая Жызнь, Забялышынскі сельсавет
    вёска Прудок, Забялышынскі сельсавет
    вёска Таклёўка, Забялышынскі сельсавет
    вёска Фаміно, Забялышынскі сельсавет
    вёска Ціхань, Забялышынскі сельсавет
    вёска Бруёўка, Трасцінскі сельсавет
    вёска Будачка, Трасцінскі сельсавет
    вёска Маркаўка, Трасцінскі сельсавет
    вёска Падлесная, Трасцінскі сельсавет
    вёска Разальмова, Трасцінскі сельсавет
    вёска Трасціно, Трасцінскі сельсавет
    вёска Аляксандравічы, Чарняўскі сельсавет
    вёска Андронаўшчына, Чарняўскі сельсавет
    вёска Арцюхоўка, Чарняўскі сельсавет
    вёска Ельня, Чарняўскі сельсавет
    вёска Кляноўка, Чарняўскі сельсавет
    вёска Крынічка, Чарняўскі сельсавет
    вёска Марцінаўка, Чарняўскі сельсавет
    вёска Новы Пуць, Чарняўскі сельсавет
    вёска Селішча, Чарняўскі сельсавет
    вёска Чарняўка, Чарняўскі сельсавет
    вёска Азёраўка, Янаўскі сельсавет
    вёска Альшоў 2, Янаўскі сельсавет
    вёска Бесядскі Прудок, Янаўскі сельсавет
    вёска Васілёўка 1, Янаўскі сельсавет
    вёска Васілёўка 2, Янаўскі сельсавет
    вёска Дружба, Янаўскі сельсавет
    вёска Канаўка, Янаўскі сельсавет
    пасёлак Круглы, Янаўскі сельсавет
    вёска Малуноўка, Янаўскі сельсавет
    пасёлак Пагранічнік, Янаўскі сельсавет
    вёска Шаладонаўка, Янаўскі сельсавет
    вёска Янаўка, Янаўскі сельсавет
    горад Чавусы
    вёска Антонаўка, Антонаўскі сельсавет
    вёска Брады, Антонаўскі сельсавет
    вёска Валожанка, Антонаўскі сельсавет
    вёска Вусце, Антонаўскі сельсавет
    вёска Высокае, Антонаўскі сельсавет
    вёска Галавенчыцы, Антонаўскі сельсавет
    вёска Галачэва, Антонаўскі сельсавет
    вёска Загоранка, Антонаўскі сельсавет
    вёска Залессе, Антонаўскі сельсавет
    вёска Зялёная Рошча, Антонаўскі сельсавет
    вёска Красная Буда, Антонаўскі сельсавет
    вёска Лапені, Антонаўскі сельсавет
    вёска Навасёлкі, Антонаўскі сельсавет
    вёска Петухоўка, Антонаўскі сельсавет
    вёска Старая Буда, Антонаўскі сельсавет
    вёска Усушак, Антонаўскі сельсавет
    вёска Хамянкі, Антонаўскі сельсавет
    вёска Шапярэва, Антонаўскі сельсавет
    вёска Юшкавічы, Антонаўскі сельсавет
    вёска Атражжа, Благавіцкі сельсавет
    вёска Аўхімкі, Благавіцкі сельсавет
    вёска Бардзінічы, Благавіцкі сельсавет
    вёска Благавічы, Благавіцкі сельсавет
    вёска Відлін, Благавіцкі сельсавет
    вёска Вілейка, Благавіцкі сельсавет
    вёска Гарадзец, Благавіцкі сельсавет
    вёска Глінішча, Благавіцкі сельсавет
    пасёлак Зара Аўхімкаўская, Благавіцкі сельсавет
    вёска Каласоўшчына, Благавіцкі сельсавет
    вёска Каменка, Благавіцкі сельсавет
    вёска Машок, Благавіцкі сельсавет
    вёска Надзежда, Благавіцкі сельсавет
    пасёлак Рошча, Благавіцкі сельсавет
    вёска Самулкі, Благавіцкі сельсавет
    вёска Слабодка, Благавіцкі сельсавет
    вёска Сушчы, Благавіцкі сельсавет
    вёска Удоўск, Благавіцкі сельсавет
    вёска Цемналессе, Благавіцкі сельсавет
    вёска Цімохаўка, Благавіцкі сельсавет
    вёска Чарнаўцы, Благавіцкі сельсавет
    вёска Астрэні, Вайнілаўскі сельсавет
    вёска Вайнілы, Вайнілаўскі сельсавет
    вёска Капані, Вайнілаўскі сельсавет
    вёска Лужок, Вайнілаўскі сельсавет
    вёска Любавіна, Вайнілаўскі сельсавет
    вёска Новавасільеўск, Вайнілаўскі сельсавет
    вёска Харкаўка, Вайнілаўскі сельсавет
    вёска Александрова, Ваўкавіцкі сельсавет
    вёска Астравы, Ваўкавіцкі сельсавет
    вёска Бясчынне, Ваўкавіцкі сельсавет
    вёска Ваўкавічы, Ваўкавіцкі сельсавет
    вёска Гразівец, Ваўкавіцкі сельсавет
    вёска Доўгі Мох, Ваўкавіцкі сельсавет
    вёска Ісакава Буда, Ваўкавіцкі сельсавет
    вёска Кутня, Ваўкавіцкі сельсавет
    вёска Малы Гразівец, Ваўкавіцкі сельсавет
    пасёлак Пабеда, Ваўкавіцкі сельсавет
    вёска Смолка, Ваўкавіцкі сельсавет
    вёска Сутокі, Ваўкавіцкі сельсавет
    вёска Чарэнкі, Ваўкавіцкі сельсавет
    пасёлак Чырвоная Паляна, Ваўкавіцкі сельсавет
    вёска Антонаўка, Гарбавіцкі сельсавет
    вёска Бахацец, Гарбавіцкі сельсавет
    вёска Вялікія Амхінічы, Гарбавіцкі сельсавет
    вёска Гарбавічы, Гарбавіцкі сельсавет
    вёска Гладкава, Гарбавіцкі сельсавет
    пасёлак Забава, Гарбавіцкі сельсавет
    вёска Кадзіна, Гарбавіцкі сельсавет
    вёска Красніца, Гарбавіцкі сельсавет
    вёска Лёўкаўшчына, Гарбавіцкі сельсавет
    вёска Малыя Амхінічы, Гарбавіцкі сельсавет
    вёска Мітаўё, Гарбавіцкі сельсавет
    вёска Навасёлкі, Гарбавіцкі сельсавет
    вёска Прыазёрная, Гарбавіцкі сельсавет
    вёска Слабада, Гарбавіцкі сельсавет
    вёска Сталка, Гарбавіцкі сельсавет
    вёска Утра, Гарбавіцкі сельсавет
    вёска Хацетава, Гарбавіцкі сельсавет
    вёска Хацкавічы, Гарбавіцкі сельсавет
    вёска Вужжар, Дужаўскі сельсавет
    вёска Дужаўка, Дужаўскі сельсавет
    вёска Зарэчча, Дужаўскі сельсавет
    вёска Конанаўка, Дужаўскі сельсавет
    вёска Кузьмінічы, Дужаўскі сельсавет
    вёска Палоева, Дужаўскі сельсавет
    вёска Пароеўка, Дужаўскі сельсавет
    вёска Раман-Віна, Дужаўскі сельсавет
    вёска Скоклева, Дужаўскі сельсавет
    вёска Цёплае, Дужаўскі сельсавет
    вёска Александроўка, Жаліўскі сельсавет
    вёска Бародкі, Жаліўскі сельсавет
    вёска Барышаўка, Жаліўскі сельсавет
    вёска Будзіна, Жаліўскі сельсавет
    пасёлак Будзіна, Жаліўскі сельсавет
    вёска Вярбоўка, Жаліўскі сельсавет
    вёска Галузы, Жаліўскі сельсавет
    вёска Гіраўцы, Жаліўскі сельсавет
    вёска Дзедня, Жаліўскі сельсавет
    вёска Жаліўе, Жаліўскі сельсавет
    вёска Заложжа, Жаліўскі сельсавет
    вёска Калясянка, Жаліўскі сельсавет
    вёска Навінка, Жаліўскі сельсавет
    вёска Пухнава, Жаліўскі сельсавет
    вёска Пырцы, Жаліўскі сельсавет
    вёска Рабінавая Слабодка, Жаліўскі сельсавет
    вёска Радамля, Жаліўскі сельсавет
    вёска Радучы, Жаліўскі сельсавет
    пасёлак Радучы, Жаліўскі сельсавет
    вёска Скварск, Жаліўскі сельсавет
    вёска Сялец, Жаліўскі сельсавет
    пасёлак Сялец, Жаліўскі сельсавет
    вёска Чыжы, Жаліўскі сельсавет
    вёска Галачоўка, Прудкоўскі сельсавет
    вёска Дрануха, Прудкоўскі сельсавет
    вёска Дрокаўка, Прудкоўскі сельсавет
    вёска Зялёны Прудок, Прудкоўскі сельсавет
    вёска Ключ, Прудкоўскі сельсавет
    вёска Ляхаўшчына, Прудкоўскі сельсавет
    вёска Новаягораўка, Прудкоўскі сельсавет
    вёска Петухоўка, Прудкоўскі сельсавет
    вёска Прудок, Прудкоўскі сельсавет
    вёска Расінка, Прудкоўскі сельсавет
    вёска Рымінка, Прудкоўскі сельсавет
    вёска Альхоўка, Пуцькаўскі сельсавет
    вёска Асінаўка, Пуцькаўскі сельсавет
    вёска Бынава, Пуцькаўскі сельсавет
    пасёлак Гацішча, Пуцькаўскі сельсавет
    вёска Грабалава, Пуцькаўскі сельсавет
    вёска Дубаснік, Пуцькаўскі сельсавет
    вёска Каменка, Пуцькаўскі сельсавет
    вёска Кроткі, Пуцькаўскі сельсавет
    вёска Луцішча, Пуцькаўскі сельсавет
    вёска Нежкаўка, Пуцькаўскі сельсавет
    вёска Новааляксандраўка, Пуцькаўскі сельсавет
    вёска Прылессе, Пуцькаўскі сельсавет
    вёска Прылёпаўка, Пуцькаўскі сельсавет
    вёска Пуцькі, Пуцькаўскі сельсавет
    вёска Рабяткі, Пуцькаўскі сельсавет
    вёска Русінаўка, Пуцькаўскі сельсавет
    вёска Старасёлы, Пуцькаўскі сельсавет
    вёска Чыгрынаўка, Пуцькаўскі сельсавет
    вёска Бардзілы, Цемравіцкі сельсавет
    вёска Бракава Слабада, Цемравіцкі сельсавет
    вёска Варварына, Цемравіцкі сельсавет
    вёска Васькавічы, Цемравіцкі сельсавет
    вёска Гатная Слабодка, Цемравіцкі сельсавет
    пасёлак Глініцкі, Цемравіцкі сельсавет
    вёска Драчкава, Цемравіцкі сельсавет
    пасёлак Дуброўка, Цемравіцкі сельсавет
    пасёлак Забока, Цемравіцкі сельсавет
    пасёлак Зашляшша, Цемравіцкі сельсавет
    вёска Каралёўка, Цемравіцкі сельсавет
    вёска Кіркоры, Цемравіцкі сельсавет
    вёска Макрадка, Цемравіцкі сельсавет
    пасёлак Новы Крамянец, Цемравіцкі сельсавет
    вёска Папоўцы, Цемравіцкі сельсавет
    пасёлак Паўлаўка, Цемравіцкі сельсавет
    вёска Пілешчына, Цемравіцкі сельсавет
    вёска Прыданцы, Цемравіцкі сельсавет
    вёска Рагозінка, Цемравіцкі сельсавет
    вёска Селішча, Цемравіцкі сельсавет
    вёска Сласцёны, Цемравіцкі сельсавет
    вёска Старасёлы, Цемравіцкі сельсавет
    вёска Хаўмы, Цемравіцкі сельсавет
    вёска Хількавічы, Цемравіцкі сельсавет
    вёска Хонькавічы, Цемравіцкі сельсавет
    вёска Цемравічы, Цемравіцкі сельсавет
    горад Чэрыкаў
    пасёлак Лімень, Чэрыкаўскаму раённаму Савету дэпутатаў і выканаўчаму камітэту
    вёска Баровая, Вепрынскі сельсавет
    вёска Вепрын, Вепрынскі сельсавет
    вёска Галоўчыцы, Вепрынскі сельсавет
    вёска Гронаў, Вепрынскі сельсавет
    вёска Драгунскія Хутары, Вепрынскі сельсавет
    пасёлак Майскі, Вепрынскі сельсавет
    вёска Малінаўка, Вепрынскі сельсавет
    вёска Манастырок, Вепрынскі сельсавет
    вёска Пільня, Вепрынскі сельсавет
    вёска Ушакі, Вепрынскі сельсавет
    вёска Анюціна, Верамейскі сельсавет
    пасёлак Бяльгійскі, Верамейскі сельсавет
    вёска Верамейкі, Верамейскі сельсавет
    вёска Вудага, Верамейскі сельсавет
    пасёлак Гарадзец, Верамейскі сельсавет
    вёска Забачэў, Верамейскі сельсавет
    вёска Загурковішча, Верамейскі сельсавет
    вёска Калода, Верамейскі сельсавет
    вёска Каменка, Верамейскі сельсавет
    пасёлак Карма, Верамейскі сельсавет
    вёска Касар, Верамейскі сельсавет
    пасёлак Красны, Верамейскі сельсавет
    вёска Ляхі, Верамейскі сельсавет
    пасёлак Масток, Верамейскі сельсавет
    вёска Наркі, Верамейскі сельсавет
    вёска Новая Беліца, Верамейскі сельсавет
    вёска Селішча, Верамейскі сельсавет
    вёска Старая Беліца, Верамейскі сельсавет
    пасёлак Чарнышын, Верамейскі сельсавет
    вёска Юдаўка, Верамейскі сельсавет
    вёска Ясная Зара, Верамейскі сельсавет
    вёска Ясная Паляна, Верамейскі сельсавет
    вёска Вусце, Рэчыцкі сельсавет
    вёска Міхалін, Рэчыцкі сельсавет
    вёска Охар, Рэчыцкі сельсавет
    вёска Рэчыца, Рэчыцкі сельсавет
    вёска Сцепаноў, Рэчыцкі сельсавет
    вёска Халоблін, Рэчыцкі сельсавет
    вёска Багданаўка, Сормаўскі сельсавет
    пасёлак Вазраждзенне, Сормаўскі сельсавет
    вёска Васькоўка, Сормаўскі сельсавет
    вёска Вымач, Сормаўскі сельсавет
    вёска Глінь, Сормаўскі сельсавет
    вёска Горкі, Сормаўскі сельсавет
    пасёлак Грамабой, Сормаўскі сельсавет
    пасёлак Жытнёў, Сормаўскі сельсавет
    пасёлак Зара, Сормаўскі сельсавет
    вёска Зоры, Сормаўскі сельсавет
    пасёлак Зялёны Дуб, Сормаўскі сельсавет
    вёска Каменка, Сормаўскі сельсавет
    вёска Лабанаўка, Сормаўскі сельсавет
