1 Мая з.
Фруктовая в.
Фрунзэ в.
Халтурына в.
Хвойная в.
Хлебная 1-я в.
Хлебная 2-я в.
Хлебная 3-я в.
Хлебная 4-я в.
Холмская в.
Хрустальная в.
Цагляная в.
Цалінная в.
Целяханская в.
Ціміразева в.
Цісавая в.
Ціхая в.
Ціхі з.
Цэнтральная в.
Цэнтральны з.
Цюльпанавая в.
Цяністая в.
Цяністы з.
Цяністы 1-ы з.
Цяплічная в.
Цярэспальская в.
Цярэспальскі з.
Чайкоўскага в.
Чапаева в.
Чарнігаўская в.
Чарнянская в.
Чарняхоўскага в.
Чаромхавая в.
Чаротавая в.
Чкалава в.
Чыгуначная в.
Чыгуначны 1-ы з.
Чыгуначны 2-і з.
Чыгуначны 3-і з.
Чыгуначны 4-ы з.
Чырванафлоцкая в.
Чырвонагвардзейская в.
Чырвонагвардзейскі з.
Чырвонасцяжная в.
Чырвоная в.
Чырвоны з.
Чыстапрудная в.
Чыстая в.
Чычэрына в.
Чэлюскіна в.
Чэхава в.
Шаблоўскага в.
Шасэйная в.
Шаўчэнкі б.
Шаўчэнкі в.
Шафранавая в.
Школьная в.
Школьны з.
Школьны 1-ы з.
Шлюзавая в.
Шолахава в.
Шчорса в.
Шырокая в.
Шышкіна в.
Шэрая в.
Энгельса в.
Энергетыкаў в.
Энергетыкаў з.
Энтузіястаў в.
Юбілейная в.
Юбілейны з.
Яблыневая в.
Ягадная в.
Ядлаўцовая в.
Язмінавая в.
Якуба Коласа в.
Яловая в.
Янкі Купалы в.
Янкі Купалы з.
Янтарная в.
Ясеневая в.
Ясеніна в.
Ясеніна з.
Яснагорская в.
Яснагорскі 1-ы з.
Яснагорскі 2-і з.
Яснагорскі 3-і з.
Яснагорскі 4-ы з.
Яснагорскі 5-ы з.
Яснагорскі п.
Ясная в.
